id,uri,nome,siglaPartido,uriPartido,siglaUf,idLegislatura,urlFoto,email
73458,https://dadosabertos.camara.leg.br/api/v2/deputados/73458,ALEX CANZIANI,PTB,https://dadosabertos.camara.leg.br/api/v2/partidos/36845,PR,54,https://www.camara.leg.br/internet/deputado/bandep/73458.jpg,
74829,https://dadosabertos.camara.leg.br/api/v2/deputados/74829,ALEXANDRE CARDOSO,PSB,https://dadosabertos.camara.leg.br/api/v2/partidos/36832,RJ,54,https://www.camara.leg.br/internet/deputado/bandep/74829.jpg,
160545,https://dadosabertos.camara.leg.br/api/v2/deputados/160545,ALEXANDRE LEITE,DEM,https://dadosabertos.camara.leg.br/api/v2/partidos/36769,SP,54,https://www.camara.leg.br/internet/deputado/bandep/160545.jpg,
160579,https://dadosabertos.camara.leg.br/api/v2/deputados/160579,ALEXANDRE ROSO,PSB,https://dadosabertos.camara.leg.br/api/v2/partidos/36832,RS,54,https://www.camara.leg.br/internet/deputado/bandep/160579.jpg,
74830,https://dadosabertos.camara.leg.br/api/v2/deputados/74830,ALEXANDRE SANTOS,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800,RJ,54,https://www.camara.leg.br/internet/deputado/bandep/74830.jpg,
141374,https://dadosabertos.camara.leg.br/api/v2/deputados/141374,ALEXANDRE SILVEIRA,PPS,https://dadosabertos.camara.leg.br/api/v2/partidos/36834,MG,54,https://www.camara.leg.br/internet/deputado/bandep/141374.jpg,
169712,https://dadosabertos.camara.leg.br/api/v2/deputados/169712,ALEXANDRE TOLEDO,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36832,AL,54,https://www.camara.leg.br/internet/deputado/bandep/169712.jpg,
141454,https://dadosabertos.camara.leg.br/api/v2/deputados/141454,ALFREDO KAEFER,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,PR,54,https://www.camara.leg.br/internet/deputado/bandep/141454.jpg,
116663,https://dadosabertos.camara.leg.br/api/v2/deputados/116663,ALFREDO SIRKIS,PV,https://dadosabertos.camara.leg.br/api/v2/partidos/36832,RJ,54,https://www.camara.leg.br/internet/deputado/bandep/116663.jpg,
74057,https://dadosabertos.camara.leg.br/api/v2/deputados/74057,ALICE PORTUGAL,PCdoB,https://dadosabertos.camara.leg.br/api/v2/partidos/36779,BA,54,https://www.camara.leg.br/internet/deputado/bandep/74057.jpg,
141375,https://dadosabertos.camara.leg.br/api/v2/deputados/141375,ALINE CORRÊA,PP**,https://dadosabertos.camara.leg.br/api/v2/partidos/36809,SP,54,https://www.camara.leg.br/internet/deputado/bandep/141375.jpg,
160626,https://dadosabertos.camara.leg.br/api/v2/deputados/160626,ALMEIDA LIMA,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800,SE,54,https://www.camara.leg.br/internet/deputado/bandep/160626.jpg,
160603,https://dadosabertos.camara.leg.br/api/v2/deputados/160603,AMAURI TEIXEIRA,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,BA,54,https://www.camara.leg.br/internet/deputado/bandep/160603.jpg,
174861,https://dadosabertos.camara.leg.br/api/v2/deputados/174861,AMIR LANDO,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800,RO,54,https://www.camara.leg.br/internet/deputado/bandep/174861.jpg,
141377,https://dadosabertos.camara.leg.br/api/v2/deputados/141377,ANA ARRAES,PSB,https://dadosabertos.camara.leg.br/api/v2/partidos/36832,PE,54,https://www.camara.leg.br/internet/deputado/bandep/141377.jpg,
160551,https://dadosabertos.camara.leg.br/api/v2/deputados/160551,ANDERSON FERREIRA,PR,https://dadosabertos.camara.leg.br/api/v2/partidos/36814,PE,54,https://www.camara.leg.br/internet/deputado/bandep/160551.jpg,
74471,https://dadosabertos.camara.leg.br/api/v2/deputados/74471,ANDRÉ DE PAULA,DEM,https://dadosabertos.camara.leg.br/api/v2/partidos/36834,PE,54,https://www.camara.leg.br/internet/deputado/bandep/74471.jpg,
161905,https://dadosabertos.camara.leg.br/api/v2/deputados/161905,ANDRE DIAS,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,PA,54,https://www.camara.leg.br/internet/deputado/bandep/161905.jpg,
133439,https://dadosabertos.camara.leg.br/api/v2/deputados/133439,ANDRÉ FIGUEIREDO,PDT,https://dadosabertos.camara.leg.br/api/v2/partidos/36786,CE,54,https://www.camara.leg.br/internet/deputado/bandep/133439.jpg,
160543,https://dadosabertos.camara.leg.br/api/v2/deputados/160543,ANDRE MOURA,PSC,https://dadosabertos.camara.leg.br/api/v2/partidos/36833,SE,54,https://www.camara.leg.br/internet/deputado/bandep/160543.jpg,
141378,https://dadosabertos.camara.leg.br/api/v2/deputados/141378,ANDRE VARGAS,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36852,PR,54,https://www.camara.leg.br/internet/deputado/bandep/141378.jpg,
74377,https://dadosabertos.camara.leg.br/api/v2/deputados/74377,ANDRÉ ZACHAROW,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800,PR,54,https://www.camara.leg.br/internet/deputado/bandep/74377.jpg,
141379,https://dadosabertos.camara.leg.br/api/v2/deputados/141379,ANDREIA ZITO,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,RJ,54,https://www.camara.leg.br/internet/deputado/bandep/141379.jpg,
141381,https://dadosabertos.camara.leg.br/api/v2/deputados/141381,ANGELO VANHONI,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,PR,54,https://www.camara.leg.br/internet/deputado/bandep/141381.jpg,
74212,https://dadosabertos.camara.leg.br/api/v2/deputados/74212,ANÍBAL GOMES,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800,CE,54,https://www.camara.leg.br/internet/deputado/bandep/74212.jpg,
73937,https://dadosabertos.camara.leg.br/api/v2/deputados/73937,ANSELMO DE JESUS,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,RO,54,https://www.camara.leg.br/internet/deputado/bandep/73937.jpg,
160539,https://dadosabertos.camara.leg.br/api/v2/deputados/160539,ANTHONY GAROTINHO,PR,https://dadosabertos.camara.leg.br/api/v2/partidos/36814,RJ,54,https://www.camara.leg.br/internet/deputado/bandep/160539.jpg,
123756,https://dadosabertos.camara.leg.br/api/v2/deputados/123756,ANTÔNIA LÚCIA,PSC,https://dadosabertos.camara.leg.br/api/v2/partidos/36833,AC,54,https://www.camara.leg.br/internet/deputado/bandep/123756.jpg,
141387,https://dadosabertos.camara.leg.br/api/v2/deputados/141387,ANTÔNIO ANDRADE,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800,MG,54,https://www.camara.leg.br/internet/deputado/bandep/141387.jpg,
74213,https://dadosabertos.camara.leg.br/api/v2/deputados/74213,ANTONIO BALHMANN,PSB,https://dadosabertos.camara.leg.br/api/v2/partidos/36763,CE,54,https://www.camara.leg.br/internet/deputado/bandep/74213.jpg,
160553,https://dadosabertos.camara.leg.br/api/v2/deputados/160553,ANTONIO BRITO,PTB,https://dadosabertos.camara.leg.br/api/v2/partidos/36845,BA,54,https://www.camara.leg.br/internet/deputado/bandep/160553.jpg,
141383,https://dadosabertos.camara.leg.br/api/v2/deputados/141383,ANTONIO BULHÕES,PRB,https://dadosabertos.camara.leg.br/api/v2/partidos/36815,SP,54,https://www.camara.leg.br/internet/deputado/bandep/141383.jpg,
74373,https://dadosabertos.camara.leg.br/api/v2/deputados/74373,ANTONIO CARLOS BIFFI,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,MS,54,https://www.camara.leg.br/internet/deputado/bandep/74373.jpg,
74058,https://dadosabertos.camara.leg.br/api/v2/deputados/74058,ANTONIO CARLOS MAGALHÃES NETO,DEM,https://dadosabertos.camara.leg.br/api/v2/partidos/36769,BA,54,https://www.camara.leg.br/internet/deputado/bandep/74058.jpg,
73584,https://dadosabertos.camara.leg.br/api/v2/deputados/73584,ANTONIO CARLOS MENDES THAME,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,SP,54,https://www.camara.leg.br/internet/deputado/bandep/73584.jpg,
160530,https://dadosabertos.camara.leg.br/api/v2/deputados/160530,ANTONIO IMBASSAHY,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,BA,54,https://www.camara.leg.br/internet/deputado/bandep/160530.jpg,
141390,https://dadosabertos.camara.leg.br/api/v2/deputados/141390,ANTÔNIO ROBERTO,PV,https://dadosabertos.camara.leg.br/api/v2/partidos/36851,MG,54,https://www.camara.leg.br/internet/deputado/bandep/141390.jpg,
74648,https://dadosabertos.camara.leg.br/api/v2/deputados/74648,ARACELY DE PAULA,PR,https://dadosabertos.camara.leg.br/api/v2/partidos/36814,MG,54,https://www.camara.leg.br/internet/deputado/bandep/74648.jpg,
74103,https://dadosabertos.camara.leg.br/api/v2/deputados/74103,ARIOSTO HOLANDA,PSB,https://dadosabertos.camara.leg.br/api/v2/partidos/36763,CE,54,https://www.camara.leg.br/internet/deputado/bandep/74103.jpg,
73433,https://dadosabertos.camara.leg.br/api/v2/deputados/73433,ARLINDO CHINAGLIA,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,SP,54,https://www.camara.leg.br/internet/deputado/bandep/73433.jpg,
74405,https://dadosabertos.camara.leg.br/api/v2/deputados/74405,ARMANDO ABÍLIO,PTB,https://dadosabertos.camara.leg.br/api/v2/partidos/36845,PB,54,https://www.camara.leg.br/internet/deputado/bandep/74405.jpg,
160546,https://dadosabertos.camara.leg.br/api/v2/deputados/160546,ARMANDO VERGÍLIO,PMN,https://dadosabertos.camara.leg.br/api/v2/partidos/36764,GO,54,https://www.camara.leg.br/internet/deputado/bandep/160546.jpg,
73434,https://dadosabertos.camara.leg.br/api/v2/deputados/73434,ARNALDO FARIA DE SÁ,PTB,https://dadosabertos.camara.leg.br/api/v2/partidos/36845,SP,54,https://www.camara.leg.br/internet/deputado/bandep/73434.jpg,
141391,https://dadosabertos.camara.leg.br/api/v2/deputados/141391,ARNALDO JARDIM,PPS,https://dadosabertos.camara.leg.br/api/v2/partidos/36813,SP,54,https://www.camara.leg.br/internet/deputado/bandep/141391.jpg,
160602,https://dadosabertos.camara.leg.br/api/v2/deputados/160602,ARNALDO JORDY,PPS,https://dadosabertos.camara.leg.br/api/v2/partidos/36813,PA,54,https://www.camara.leg.br/internet/deputado/bandep/160602.jpg,
74291,https://dadosabertos.camara.leg.br/api/v2/deputados/74291,ARNON BEZERRA,PTB,https://dadosabertos.camara.leg.br/api/v2/partidos/36845,CE,54,https://www.camara.leg.br/internet/deputado/bandep/74291.jpg,
74833,https://dadosabertos.camara.leg.br/api/v2/deputados/74833,AROLDE DE OLIVEIRA,DEM,https://dadosabertos.camara.leg.br/api/v2/partidos/36834,RJ,54,https://www.camara.leg.br/internet/deputado/bandep/74833.jpg,
160541,https://dadosabertos.camara.leg.br/api/v2/deputados/160541,ARTHUR LIRA,PP**,https://dadosabertos.camara.leg.br/api/v2/partidos/36809,AL,54,https://www.camara.leg.br/internet/deputado/bandep/160541.jpg,
160600,https://dadosabertos.camara.leg.br/api/v2/deputados/160600,ARTHUR OLIVEIRA MAIA,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36764,BA,54,https://www.camara.leg.br/internet/deputado/bandep/160600.jpg,
160678,https://dadosabertos.camara.leg.br/api/v2/deputados/160678,ARTUR BRUNO,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,CE,54,https://www.camara.leg.br/internet/deputado/bandep/160678.jpg,
74222,https://dadosabertos.camara.leg.br/api/v2/deputados/74222,ASDRUBAL BENTES,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800,PA,54,https://www.camara.leg.br/internet/deputado/bandep/74222.jpg,
159237,https://dadosabertos.camara.leg.br/api/v2/deputados/159237,ASSIS CARVALHO,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,PI,54,https://www.camara.leg.br/internet/deputado/bandep/159237.jpg,
74378,https://dadosabertos.camara.leg.br/api/v2/deputados/74378,ASSIS DO COUTO,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,PR,54,https://www.camara.leg.br/internet/deputado/bandep/74378.jpg,
160581,https://dadosabertos.camara.leg.br/api/v2/deputados/160581,ASSIS MELO,PCdoB,https://dadosabertos.camara.leg.br/api/v2/partidos/36779,RS,54,https://www.camara.leg.br/internet/deputado/bandep/160581.jpg,
74090,https://dadosabertos.camara.leg.br/api/v2/deputados/74090,ÁTILA LINS,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36834,AM,54,https://www.camara.leg.br/internet/deputado/bandep/74090.jpg,
74459,https://dadosabertos.camara.leg.br/api/v2/deputados/74459,ÁTILA LIRA,PSB,https://dadosabertos.camara.leg.br/api/v2/partidos/36832,PI,54,https://www.camara.leg.br/internet/deputado/bandep/74459.jpg,
160680,https://dadosabertos.camara.leg.br/api/v2/deputados/160680,AUDIFAX,PSB,https://dadosabertos.camara.leg.br/api/v2/partidos/36832,ES,54,https://www.camara.leg.br/internet/deputado/bandep/160680.jpg,
73655,https://dadosabertos.camara.leg.br/api/v2/deputados/73655,AUGUSTO CARVALHO,PPS,https://dadosabertos.camara.leg.br/api/v2/partidos/36764,DF,54,https://www.camara.leg.br/internet/deputado/bandep/73655.jpg,
160665,https://dadosabertos.camara.leg.br/api/v2/deputados/160665,AUGUSTO COUTINHO,DEM,https://dadosabertos.camara.leg.br/api/v2/partidos/36764,PE,54,https://www.camara.leg.br/internet/deputado/bandep/160665.jpg,
160512,https://dadosabertos.camara.leg.br/api/v2/deputados/160512,AUREO,PRTB,https://dadosabertos.camara.leg.br/api/v2/partidos/36764,RJ,54,https://www.camara.leg.br/internet/deputado/bandep/160512.jpg,
178834,https://dadosabertos.camara.leg.br/api/v2/deputados/178834,BEBETO GALVÃO,PSB,https://dadosabertos.camara.leg.br/api/v2/partidos/36832,BA,54,https://www.camara.leg.br/internet/deputado/bandep/178834.jpg,
73701,https://dadosabertos.camara.leg.br/api/v2/deputados/73701,BENEDITA DA SILVA,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,RJ,54,https://www.camara.leg.br/internet/deputado/bandep/73701.jpg,
74040,https://dadosabertos.camara.leg.br/api/v2/deputados/74040,BENJAMIN MARANHÃO,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36764,PB,54,https://www.camara.leg.br/internet/deputado/bandep/74040.jpg,
160554,https://dadosabertos.camara.leg.br/api/v2/deputados/160554,BERINHO BANTIM,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36764,RR,54,https://www.camara.leg.br/internet/deputado/bandep/160554.jpg,
109152,https://dadosabertos.camara.leg.br/api/v2/deputados/109152,BERNARDO SANTANA DE VASCONCELLOS,PR,https://dadosabertos.camara.leg.br/api/v2/partidos/36814,MG,54,https://www.camara.leg.br/internet/deputado/bandep/109152.jpg,
74321,https://dadosabertos.camara.leg.br/api/v2/deputados/74321,BETINHO ROSADO,DEM,https://dadosabertos.camara.leg.br/api/v2/partidos/36809,RN,54,https://www.camara.leg.br/internet/deputado/bandep/74321.jpg,
73478,https://dadosabertos.camara.leg.br/api/v2/deputados/73478,BETO ALBUQUERQUE,PSB,https://dadosabertos.camara.leg.br/api/v2/partidos/36832,RS,54,https://www.camara.leg.br/internet/deputado/bandep/73478.jpg,
141335,https://dadosabertos.camara.leg.br/api/v2/deputados/141335,BETO FARO,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,PA,54,https://www.camara.leg.br/internet/deputado/bandep/141335.jpg,
73437,https://dadosabertos.camara.leg.br/api/v2/deputados/73437,BETO MANSUR,PP**,https://dadosabertos.camara.leg.br/api/v2/partidos/36815,SP,54,https://www.camara.leg.br/internet/deputado/bandep/73437.jpg,
141513,https://dadosabertos.camara.leg.br/api/v2/deputados/141513,BILAC PINTO,PR,https://dadosabertos.camara.leg.br/api/v2/partidos/36814,MG,54,https://www.camara.leg.br/internet/deputado/bandep/141513.jpg,
160538,https://dadosabertos.camara.leg.br/api/v2/deputados/160538,BOHN GASS,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,RS,54,https://www.camara.leg.br/internet/deputado/bandep/160538.jpg,
74650,https://dadosabertos.camara.leg.br/api/v2/deputados/74650,BONIFÁCIO DE ANDRADA,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,MG,54,https://www.camara.leg.br/internet/deputado/bandep/74650.jpg,
141399,https://dadosabertos.camara.leg.br/api/v2/deputados/141399,BRIZOLA NETO,PDT,https://dadosabertos.camara.leg.br/api/v2/partidos/36786,RJ,54,https://www.camara.leg.br/internet/deputado/bandep/141399.jpg,
160589,https://dadosabertos.camara.leg.br/api/v2/deputados/160589,BRUNA FURLAN,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,SP,54,https://www.camara.leg.br/internet/deputado/bandep/160589.jpg,
141394,https://dadosabertos.camara.leg.br/api/v2/deputados/141394,BRUNO ARAÚJO,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,PE,54,https://www.camara.leg.br/internet/deputado/bandep/141394.jpg,
141393,https://dadosabertos.camara.leg.br/api/v2/deputados/141393,BRUNO RODRIGUES,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,PE,54,https://www.camara.leg.br/internet/deputado/bandep/141393.jpg,
168034,https://dadosabertos.camara.leg.br/api/v2/deputados/168034,CABO JULIANO RABELO,PDT,https://dadosabertos.camara.leg.br/api/v2/partidos/36832,MT,54,https://www.camara.leg.br/internet/deputado/bandep/168034.jpg,
141395,https://dadosabertos.camara.leg.br/api/v2/deputados/141395,CAMILO COLA,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800,ES,54,https://www.camara.leg.br/internet/deputado/bandep/141395.jpg,
141396,https://dadosabertos.camara.leg.br/api/v2/deputados/141396,CÂNDIDO VACCAREZZA,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,SP,54,https://www.camara.leg.br/internet/deputado/bandep/141396.jpg,
179379,https://dadosabertos.camara.leg.br/api/v2/deputados/179379,CARLA SOUSA,PV,https://dadosabertos.camara.leg.br/api/v2/partidos/36851,RN,54,https://www.camara.leg.br/internet/deputado/bandep/179379.jpg,
160585,https://dadosabertos.camara.leg.br/api/v2/deputados/160585,CARLAILE PEDROSA,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,MG,54,https://www.camara.leg.br/internet/deputado/bandep/160585.jpg,
160584,https://dadosabertos.camara.leg.br/api/v2/deputados/160584,CARLINHOS ALMEIDA,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,SP,54,https://www.camara.leg.br/internet/deputado/bandep/160584.jpg,
74290,https://dadosabertos.camara.leg.br/api/v2/deputados/74290,CARLOS ALBERTO LERÉIA,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,GO,54,https://www.camara.leg.br/internet/deputado/bandep/74290.jpg,
141401,https://dadosabertos.camara.leg.br/api/v2/deputados/141401,CARLOS BEZERRA,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800,MT,54,https://www.camara.leg.br/internet/deputado/bandep/141401.jpg,
141402,https://dadosabertos.camara.leg.br/api/v2/deputados/141402,CARLOS BRANDÃO,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,MA,54,https://www.camara.leg.br/internet/deputado/bandep/141402.jpg,
74474,https://dadosabertos.camara.leg.br/api/v2/deputados/74474,CARLOS EDUARDO CADOCA,PSC,https://dadosabertos.camara.leg.br/api/v2/partidos/36779,PE,54,https://www.camara.leg.br/internet/deputado/bandep/74474.jpg,
160605,https://dadosabertos.camara.leg.br/api/v2/deputados/160605,CARLOS MAGNO,PP**,https://dadosabertos.camara.leg.br/api/v2/partidos/36809,RO,54,https://www.camara.leg.br/internet/deputado/bandep/160605.jpg,
74163,https://dadosabertos.camara.leg.br/api/v2/deputados/74163,CARLOS MANATO,PDT,https://dadosabertos.camara.leg.br/api/v2/partidos/36764,ES,54,https://www.camara.leg.br/internet/deputado/bandep/74163.jpg,
179381,https://dadosabertos.camara.leg.br/api/v2/deputados/179381,CARLOS MARTINS,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,PA,54,https://www.camara.leg.br/internet/deputado/bandep/179381.jpg,
74651,https://dadosabertos.camara.leg.br/api/v2/deputados/74651,CARLOS MELLES,DEM,https://dadosabertos.camara.leg.br/api/v2/partidos/36769,MG,54,https://www.camara.leg.br/internet/deputado/bandep/74651.jpg,
165583,https://dadosabertos.camara.leg.br/api/v2/deputados/165583,CARLOS ROBERTO,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,SP,54,https://www.camara.leg.br/internet/deputado/bandep/165583.jpg,
74262,https://dadosabertos.camara.leg.br/api/v2/deputados/74262,CARLOS SAMPAIO,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,SP,54,https://www.camara.leg.br/internet/deputado/bandep/74262.jpg,
73934,https://dadosabertos.camara.leg.br/api/v2/deputados/73934,CARLOS SOUZA,PP**,https://dadosabertos.camara.leg.br/api/v2/partidos/36834,AM,54,https://www.camara.leg.br/internet/deputado/bandep/73934.jpg,
141398,https://dadosabertos.camara.leg.br/api/v2/deputados/141398,CARLOS ZARATTINI,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,SP,54,https://www.camara.leg.br/internet/deputado/bandep/141398.jpg,
164360,https://dadosabertos.camara.leg.br/api/v2/deputados/164360,CARMEN ZANOTTO,PPS,https://dadosabertos.camara.leg.br/api/v2/partidos/36813,SC,54,https://www.camara.leg.br/internet/deputado/bandep/164360.jpg,
160624,https://dadosabertos.camara.leg.br/api/v2/deputados/160624,CELIA ROCHA,PTB,https://dadosabertos.camara.leg.br/api/v2/partidos/36845,AL,54,https://www.camara.leg.br/internet/deputado/bandep/160624.jpg,
73568,https://dadosabertos.camara.leg.br/api/v2/deputados/73568,CELSO JACOB,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800,RJ,54,https://www.camara.leg.br/internet/deputado/bandep/73568.jpg,
141405,https://dadosabertos.camara.leg.br/api/v2/deputados/141405,CELSO MALDANER,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800,SC,54,https://www.camara.leg.br/internet/deputado/bandep/141405.jpg,
160664,https://dadosabertos.camara.leg.br/api/v2/deputados/160664,CESAR COLNAGO,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,ES,54,https://www.camara.leg.br/internet/deputado/bandep/160664.jpg,
160576,https://dadosabertos.camara.leg.br/api/v2/deputados/160576,CÉSAR HALUM,PPS,https://dadosabertos.camara.leg.br/api/v2/partidos/36815,TO,54,https://www.camara.leg.br/internet/deputado/bandep/160576.jpg,
74379,https://dadosabertos.camara.leg.br/api/v2/deputados/74379,CEZAR SILVESTRI,PPS,https://dadosabertos.camara.leg.br/api/v2/partidos/36813,PR,54,https://www.camara.leg.br/internet/deputado/bandep/74379.jpg,
74171,https://dadosabertos.camara.leg.br/api/v2/deputados/74171,CHICO ALENCAR,PSOL,https://dadosabertos.camara.leg.br/api/v2/partidos/36839,RJ,54,https://www.camara.leg.br/internet/deputado/bandep/74171.jpg,
141439,https://dadosabertos.camara.leg.br/api/v2/deputados/141439,CHICO D'ANGELO,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,RJ,54,https://www.camara.leg.br/internet/deputado/bandep/141439.jpg,
160634,https://dadosabertos.camara.leg.br/api/v2/deputados/160634,CHICO DAS VERDURAS,PRP,https://dadosabertos.camara.leg.br/api/v2/partidos/36824,RR,54,https://www.camara.leg.br/internet/deputado/bandep/160634.jpg,
141440,https://dadosabertos.camara.leg.br/api/v2/deputados/141440,CHICO LOPES,PCdoB,https://dadosabertos.camara.leg.br/api/v2/partidos/36779,CE,54,https://www.camara.leg.br/internet/deputado/bandep/141440.jpg,
