id,uri,nome,siglaPartido,uriPartido,siglaUf,idLegislatura,urlFoto,email
74018,https://dadosabertos.camara.leg.br/api/v2/deputados/74018,ALBERICO FILHO,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800,MA,52,https://www.camara.leg.br/internet/deputado/bandep/74018.jpg,
73579,https://dadosabertos.camara.leg.br/api/v2/deputados/73579,ALBERTO FRAGA,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36790,DF,52,https://www.camara.leg.br/internet/deputado/bandep/73579.jpg,
73427,https://dadosabertos.camara.leg.br/api/v2/deputados/73427,ALBERTO GOLDMAN,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,SP,52,https://www.camara.leg.br/internet/deputado/bandep/73427.jpg,
73979,https://dadosabertos.camara.leg.br/api/v2/deputados/73979,ALCESTE ALMEIDA,PL*,https://dadosabertos.camara.leg.br/api/v2/partidos/36845,RR,52,https://www.camara.leg.br/internet/deputado/bandep/73979.jpg,
73477,https://dadosabertos.camara.leg.br/api/v2/deputados/73477,ALCEU COLLARES,PDT,https://dadosabertos.camara.leg.br/api/v2/partidos/36786,RS,52,https://www.camara.leg.br/internet/deputado/bandep/73477.jpg,
74828,https://dadosabertos.camara.leg.br/api/v2/deputados/74828,ALDIR CABRAL,PFL,https://dadosabertos.camara.leg.br/api/v2/partidos/36790,RJ,52,https://www.camara.leg.br/internet/deputado/bandep/74828.jpg,
73428,https://dadosabertos.camara.leg.br/api/v2/deputados/73428,ALDO REBELO,PCdoB,https://dadosabertos.camara.leg.br/api/v2/partidos/36779,SP,52,https://www.camara.leg.br/internet/deputado/bandep/73428.jpg,
73458,https://dadosabertos.camara.leg.br/api/v2/deputados/73458,ALEX CANZIANI,PTB,https://dadosabertos.camara.leg.br/api/v2/partidos/36845,PR,52,https://www.camara.leg.br/internet/deputado/bandep/73458.jpg,
74829,https://dadosabertos.camara.leg.br/api/v2/deputados/74829,ALEXANDRE CARDOSO,PSB,https://dadosabertos.camara.leg.br/api/v2/partidos/36832,RJ,52,https://www.camara.leg.br/internet/deputado/bandep/74829.jpg,
136226,https://dadosabertos.camara.leg.br/api/v2/deputados/136226,ALEXANDRE MAIA,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800,MG,52,https://www.camara.leg.br/internet/deputado/bandep/136226.jpg,
74830,https://dadosabertos.camara.leg.br/api/v2/deputados/74830,ALEXANDRE SANTOS,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800,RJ,52,https://www.camara.leg.br/internet/deputado/bandep/74830.jpg,
74057,https://dadosabertos.camara.leg.br/api/v2/deputados/74057,ALICE PORTUGAL,PCdoB,https://dadosabertos.camara.leg.br/api/v2/partidos/36779,BA,52,https://www.camara.leg.br/internet/deputado/bandep/74057.jpg,
74451,https://dadosabertos.camara.leg.br/api/v2/deputados/74451,ALMEIDA DE JESUS,PL*,https://dadosabertos.camara.leg.br/api/v2/partidos/36814,CE,52,https://www.camara.leg.br/internet/deputado/bandep/74451.jpg,
74675,https://dadosabertos.camara.leg.br/api/v2/deputados/74675,ALMERINDA DE CARVALHO,PSB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800,RJ,52,https://www.camara.leg.br/internet/deputado/bandep/74675.jpg,
74167,https://dadosabertos.camara.leg.br/api/v2/deputados/74167,ALMIR MOURA,PL*,https://dadosabertos.camara.leg.br/api/v2/partidos/36852,RJ,52,https://www.camara.leg.br/internet/deputado/bandep/74167.jpg,
74341,https://dadosabertos.camara.leg.br/api/v2/deputados/74341,ALMIR SÁ,PPB,https://dadosabertos.camara.leg.br/api/v2/partidos/36814,RR,52,https://www.camara.leg.br/internet/deputado/bandep/74341.jpg,
73430,https://dadosabertos.camara.leg.br/api/v2/deputados/73430,ALOYSIO NUNES FERREIRA,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,SP,52,https://www.camara.leg.br/internet/deputado/bandep/73430.jpg,
74036,https://dadosabertos.camara.leg.br/api/v2/deputados/74036,ÁLVARO DIAS,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36786,RN,52,https://www.camara.leg.br/internet/deputado/bandep/74036.jpg,
129617,https://dadosabertos.camara.leg.br/api/v2/deputados/129617,AMADOR TUT,PL*,https://dadosabertos.camara.leg.br/api/v2/partidos/36814,MT,52,https://www.camara.leg.br/internet/deputado/bandep/129617.jpg,
74260,https://dadosabertos.camara.leg.br/api/v2/deputados/74260,AMAURI GASQUES,PRONA,https://dadosabertos.camara.leg.br/api/v2/partidos/36814,SP,52,https://www.camara.leg.br/internet/deputado/bandep/74260.jpg,
133440,https://dadosabertos.camara.leg.br/api/v2/deputados/133440,ANA ALENCAR,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,TO,52,https://www.camara.leg.br/internet/deputado/bandep/133440.jpg,
134115,https://dadosabertos.camara.leg.br/api/v2/deputados/134115,ANA GUERRA,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,MG,52,https://www.camara.leg.br/internet/deputado/bandep/134115.jpg,
74146,https://dadosabertos.camara.leg.br/api/v2/deputados/74146,ANDERSON ADAUTO,PL*,https://dadosabertos.camara.leg.br/api/v2/partidos/36795,MG,52,https://www.camara.leg.br/internet/deputado/bandep/74146.jpg,
133377,https://dadosabertos.camara.leg.br/api/v2/deputados/133377,ANDRÉ COSTA,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36786,RJ,52,https://www.camara.leg.br/internet/deputado/bandep/133377.jpg,
74471,https://dadosabertos.camara.leg.br/api/v2/deputados/74471,ANDRÉ DE PAULA,PFL,https://dadosabertos.camara.leg.br/api/v2/partidos/36790,PE,52,https://www.camara.leg.br/internet/deputado/bandep/74471.jpg,
133439,https://dadosabertos.camara.leg.br/api/v2/deputados/133439,ANDRÉ FIGUEIREDO,PDT,https://dadosabertos.camara.leg.br/api/v2/partidos/36786,CE,52,https://www.camara.leg.br/internet/deputado/bandep/133439.jpg,
74168,https://dadosabertos.camara.leg.br/api/v2/deputados/74168,ANDRÉ LUIZ,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36852,RJ,52,https://www.camara.leg.br/internet/deputado/bandep/74168.jpg,
74377,https://dadosabertos.camara.leg.br/api/v2/deputados/74377,ANDRÉ ZACHAROW,PDT,https://dadosabertos.camara.leg.br/api/v2/partidos/36800,PR,52,https://www.camara.leg.br/internet/deputado/bandep/74377.jpg,
74699,https://dadosabertos.camara.leg.br/api/v2/deputados/74699,ANGELA GUADAGNIN,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,SP,52,https://www.camara.leg.br/internet/deputado/bandep/74699.jpg,
74212,https://dadosabertos.camara.leg.br/api/v2/deputados/74212,ANÍBAL GOMES,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800,CE,52,https://www.camara.leg.br/internet/deputado/bandep/74212.jpg,
74072,https://dadosabertos.camara.leg.br/api/v2/deputados/74072,ANIVALDO VALE,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,PA,52,https://www.camara.leg.br/internet/deputado/bandep/74072.jpg,
73928,https://dadosabertos.camara.leg.br/api/v2/deputados/73928,ANN PONTES,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800,PA,52,https://www.camara.leg.br/internet/deputado/bandep/73928.jpg,
73937,https://dadosabertos.camara.leg.br/api/v2/deputados/73937,ANSELMO,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,RO,52,https://www.camara.leg.br/internet/deputado/bandep/73937.jpg,
133371,https://dadosabertos.camara.leg.br/api/v2/deputados/133371,ANTENOR NASPOLINI,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,CE,52,https://www.camara.leg.br/internet/deputado/bandep/133371.jpg,
74452,https://dadosabertos.camara.leg.br/api/v2/deputados/74452,ANTONIO CAMBRAIA,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,CE,52,https://www.camara.leg.br/internet/deputado/bandep/74452.jpg,
74373,https://dadosabertos.camara.leg.br/api/v2/deputados/74373,ANTÔNIO CARLOS BIFFI,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,MS,52,https://www.camara.leg.br/internet/deputado/bandep/74373.jpg,
73492,https://dadosabertos.camara.leg.br/api/v2/deputados/73492,ANTONIO CARLOS BISCAIA,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,RJ,52,https://www.camara.leg.br/internet/deputado/bandep/73492.jpg,
74058,https://dadosabertos.camara.leg.br/api/v2/deputados/74058,ANTONIO CARLOS MAGALHÃES NETO,PFL,https://dadosabertos.camara.leg.br/api/v2/partidos/36790,BA,52,https://www.camara.leg.br/internet/deputado/bandep/74058.jpg,
73584,https://dadosabertos.camara.leg.br/api/v2/deputados/73584,ANTONIO CARLOS MENDES THAME,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,SP,52,https://www.camara.leg.br/internet/deputado/bandep/73584.jpg,
73431,https://dadosabertos.camara.leg.br/api/v2/deputados/73431,ANTONIO CARLOS PANNUNZIO,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,SP,52,https://www.camara.leg.br/internet/deputado/bandep/73431.jpg,
73817,https://dadosabertos.camara.leg.br/api/v2/deputados/73817,ANTONIO CRUZ,PTB,https://dadosabertos.camara.leg.br/api/v2/partidos/36809,MS,52,https://www.camara.leg.br/internet/deputado/bandep/73817.jpg,
74194,https://dadosabertos.camara.leg.br/api/v2/deputados/74194,ANTONIO JOAQUIM,PPB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,MA,52,https://www.camara.leg.br/internet/deputado/bandep/74194.jpg,
73927,https://dadosabertos.camara.leg.br/api/v2/deputados/73927,ANTONIO NOGUEIRA,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,AP,52,https://www.camara.leg.br/internet/deputado/bandep/73927.jpg,
74648,https://dadosabertos.camara.leg.br/api/v2/deputados/74648,ARACELY DE PAULA,PFL,https://dadosabertos.camara.leg.br/api/v2/partidos/36814,MG,52,https://www.camara.leg.br/internet/deputado/bandep/74648.jpg,
74103,https://dadosabertos.camara.leg.br/api/v2/deputados/74103,ARIOSTO HOLANDA,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36832,CE,52,https://www.camara.leg.br/internet/deputado/bandep/74103.jpg,
73433,https://dadosabertos.camara.leg.br/api/v2/deputados/73433,ARLINDO CHINAGLIA,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,SP,52,https://www.camara.leg.br/internet/deputado/bandep/73433.jpg,
74405,https://dadosabertos.camara.leg.br/api/v2/deputados/74405,ARMANDO ABÍLIO,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36845,PB,52,https://www.camara.leg.br/internet/deputado/bandep/74405.jpg,
74472,https://dadosabertos.camara.leg.br/api/v2/deputados/74472,ARMANDO MONTEIRO,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36845,PE,52,https://www.camara.leg.br/internet/deputado/bandep/74472.jpg,
73434,https://dadosabertos.camara.leg.br/api/v2/deputados/73434,ARNALDO FARIA DE SÁ,PTB,https://dadosabertos.camara.leg.br/api/v2/partidos/36845,SP,52,https://www.camara.leg.br/internet/deputado/bandep/73434.jpg,
73993,https://dadosabertos.camara.leg.br/api/v2/deputados/73993,ARNALDO MADEIRA,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,SP,52,https://www.camara.leg.br/internet/deputado/bandep/73993.jpg,
74291,https://dadosabertos.camara.leg.br/api/v2/deputados/74291,ARNON BEZERRA,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36845,CE,52,https://www.camara.leg.br/internet/deputado/bandep/74291.jpg,
74833,https://dadosabertos.camara.leg.br/api/v2/deputados/74833,AROLDE DE OLIVEIRA,PFL,https://dadosabertos.camara.leg.br/api/v2/partidos/36790,RJ,52,https://www.camara.leg.br/internet/deputado/bandep/74833.jpg,
74534,https://dadosabertos.camara.leg.br/api/v2/deputados/74534,AROLDO CEDRAZ,PFL,https://dadosabertos.camara.leg.br/api/v2/partidos/36790,BA,52,https://www.camara.leg.br/internet/deputado/bandep/74534.jpg,
74287,https://dadosabertos.camara.leg.br/api/v2/deputados/74287,ARRUDA,PFL,https://dadosabertos.camara.leg.br/api/v2/partidos/36790,DF,52,https://www.camara.leg.br/internet/deputado/bandep/74287.jpg,
73683,https://dadosabertos.camara.leg.br/api/v2/deputados/73683,ARY JOSÉ VANAZZI,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,RS,52,https://www.camara.leg.br/internet/deputado/bandep/73683.jpg,
73435,https://dadosabertos.camara.leg.br/api/v2/deputados/73435,ARY KARA,PTB,https://dadosabertos.camara.leg.br/api/v2/partidos/36845,SP,52,https://www.camara.leg.br/internet/deputado/bandep/73435.jpg,
74222,https://dadosabertos.camara.leg.br/api/v2/deputados/74222,ASDRUBAL BENTES,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800,PA,52,https://www.camara.leg.br/internet/deputado/bandep/74222.jpg,
74378,https://dadosabertos.camara.leg.br/api/v2/deputados/74378,ASSIS MIGUEL DO COUTO,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,PR,52,https://www.camara.leg.br/internet/deputado/bandep/74378.jpg,
74147,https://dadosabertos.camara.leg.br/api/v2/deputados/74147,ATHOS AVELINO,PPS,https://dadosabertos.camara.leg.br/api/v2/partidos/36813,MG,52,https://www.camara.leg.br/internet/deputado/bandep/74147.jpg,
74090,https://dadosabertos.camara.leg.br/api/v2/deputados/74090,ÁTILA LINS,PPS,https://dadosabertos.camara.leg.br/api/v2/partidos/36800,AM,52,https://www.camara.leg.br/internet/deputado/bandep/74090.jpg,
74459,https://dadosabertos.camara.leg.br/api/v2/deputados/74459,ÁTILA LIRA,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,PI,52,https://www.camara.leg.br/internet/deputado/bandep/74459.jpg,
73889,https://dadosabertos.camara.leg.br/api/v2/deputados/73889,AUGUSTO NARDES,PPB,https://dadosabertos.camara.leg.br/api/v2/partidos/36809,RS,52,https://www.camara.leg.br/internet/deputado/bandep/73889.jpg,
74312,https://dadosabertos.camara.leg.br/api/v2/deputados/74312,B. SÁ,PPS,https://dadosabertos.camara.leg.br/api/v2/partidos/36832,PI,52,https://www.camara.leg.br/internet/deputado/bandep/74312.jpg,
74349,https://dadosabertos.camara.leg.br/api/v2/deputados/74349,BABÁ,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36839,PA,52,https://www.camara.leg.br/internet/deputado/bandep/74349.jpg,
74342,https://dadosabertos.camara.leg.br/api/v2/deputados/74342,BADU PICANÇO,PL*,https://dadosabertos.camara.leg.br/api/v2/partidos/36814,AP,52,https://www.camara.leg.br/internet/deputado/bandep/74342.jpg,
73663,https://dadosabertos.camara.leg.br/api/v2/deputados/73663,BARBOSA NETO,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36832,GO,52,https://www.camara.leg.br/internet/deputado/bandep/73663.jpg,
74059,https://dadosabertos.camara.leg.br/api/v2/deputados/74059,BASSUMA,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,BA,52,https://www.camara.leg.br/internet/deputado/bandep/74059.jpg,
74517,https://dadosabertos.camara.leg.br/api/v2/deputados/74517,BENEDITO DE LIRA,PTB,https://dadosabertos.camara.leg.br/api/v2/partidos/36809,AL,52,https://www.camara.leg.br/internet/deputado/bandep/74517.jpg,
74040,https://dadosabertos.camara.leg.br/api/v2/deputados/74040,BENJAMIN MARANHÃO,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800,PB,52,https://www.camara.leg.br/internet/deputado/bandep/74040.jpg,
74169,https://dadosabertos.camara.leg.br/api/v2/deputados/74169,BERNARDO ARISTON,PSB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800,RJ,52,https://www.camara.leg.br/internet/deputado/bandep/74169.jpg,
74321,https://dadosabertos.camara.leg.br/api/v2/deputados/74321,BETINHO ROSADO,PFL,https://dadosabertos.camara.leg.br/api/v2/partidos/36790,RN,52,https://www.camara.leg.br/internet/deputado/bandep/74321.jpg,
73478,https://dadosabertos.camara.leg.br/api/v2/deputados/73478,BETO ALBUQUERQUE,PSB,https://dadosabertos.camara.leg.br/api/v2/partidos/36832,RS,52,https://www.camara.leg.br/internet/deputado/bandep/73478.jpg,
141335,https://dadosabertos.camara.leg.br/api/v2/deputados/141335,BETO FARO,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,PA,52,https://www.camara.leg.br/internet/deputado/bandep/141335.jpg,
74030,https://dadosabertos.camara.leg.br/api/v2/deputados/74030,BISMARCK MAIA,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,CE,52,https://www.camara.leg.br/internet/deputado/bandep/74030.jpg,
74261,https://dadosabertos.camara.leg.br/api/v2/deputados/74261,BISPO JOÃO BATISTA,PFL,https://dadosabertos.camara.leg.br/api/v2/partidos/36809,SP,52,https://www.camara.leg.br/internet/deputado/bandep/74261.jpg,
74170,https://dadosabertos.camara.leg.br/api/v2/deputados/74170,BISPO JOÃO MENDES DE JESUS,PDT,https://dadosabertos.camara.leg.br/api/v2/partidos/36852,RJ,52,https://www.camara.leg.br/internet/deputado/bandep/74170.jpg,
74676,https://dadosabertos.camara.leg.br/api/v2/deputados/74676,BISPO RODRIGUES,PL*,https://dadosabertos.camara.leg.br/api/v2/partidos/36795,RJ,52,https://www.camara.leg.br/internet/deputado/bandep/74676.jpg,
74702,https://dadosabertos.camara.leg.br/api/v2/deputados/74702,BISPO WANDERVAL,PL*,https://dadosabertos.camara.leg.br/api/v2/partidos/36814,SP,52,https://www.camara.leg.br/internet/deputado/bandep/74702.jpg,
74650,https://dadosabertos.camara.leg.br/api/v2/deputados/74650,BONIFÁCIO DE ANDRADA,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,MG,52,https://www.camara.leg.br/internet/deputado/bandep/74650.jpg,
74052,https://dadosabertos.camara.leg.br/api/v2/deputados/74052,BOSCO COSTA,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,SE,52,https://www.camara.leg.br/internet/deputado/bandep/74052.jpg,
74577,https://dadosabertos.camara.leg.br/api/v2/deputados/74577,CABO JÚLIO,PSB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800,MG,52,https://www.camara.leg.br/internet/deputado/bandep/74577.jpg,
133658,https://dadosabertos.camara.leg.br/api/v2/deputados/133658,CAPITÃO WAYNE,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,GO,52,https://www.camara.leg.br/internet/deputado/bandep/133658.jpg,
73469,https://dadosabertos.camara.leg.br/api/v2/deputados/73469,CARLITO MERSS,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,SC,52,https://www.camara.leg.br/internet/deputado/bandep/73469.jpg,
74285,https://dadosabertos.camara.leg.br/api/v2/deputados/74285,CARLOS ABICALIL,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,MT,52,https://www.camara.leg.br/internet/deputado/bandep/74285.jpg,
74290,https://dadosabertos.camara.leg.br/api/v2/deputados/74290,CARLOS ALBERTO LERÉIA,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,GO,52,https://www.camara.leg.br/internet/deputado/bandep/74290.jpg,
74473,https://dadosabertos.camara.leg.br/api/v2/deputados/74473,CARLOS BATATA,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36790,PE,52,https://www.camara.leg.br/internet/deputado/bandep/74473.jpg,
74466,https://dadosabertos.camara.leg.br/api/v2/deputados/74466,CARLOS DUNGA,PTB,https://dadosabertos.camara.leg.br/api/v2/partidos/36845,PB,52,https://www.camara.leg.br/internet/deputado/bandep/74466.jpg,
74474,https://dadosabertos.camara.leg.br/api/v2/deputados/74474,CARLOS EDUARDO CADOCA,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800,PE,52,https://www.camara.leg.br/internet/deputado/bandep/74474.jpg,
141331,https://dadosabertos.camara.leg.br/api/v2/deputados/141331,CARLOS LAPA,PSB,https://dadosabertos.camara.leg.br/api/v2/partidos/36832,PE,52,https://www.camara.leg.br/internet/deputado/bandep/141331.jpg,
74651,https://dadosabertos.camara.leg.br/api/v2/deputados/74651,CARLOS MELLES,PFL,https://dadosabertos.camara.leg.br/api/v2/partidos/36790,MG,52,https://www.camara.leg.br/internet/deputado/bandep/74651.jpg,
74484,https://dadosabertos.camara.leg.br/api/v2/deputados/74484,CARLOS MOTA,PL*,https://dadosabertos.camara.leg.br/api/v2/partidos/36832,MG,52,https://www.camara.leg.br/internet/deputado/bandep/74484.jpg,
73825,https://dadosabertos.camara.leg.br/api/v2/deputados/73825,CARLOS NADER,PFL,https://dadosabertos.camara.leg.br/api/v2/partidos/36814,RJ,52,https://www.camara.leg.br/internet/deputado/bandep/73825.jpg,
74262,https://dadosabertos.camara.leg.br/api/v2/deputados/74262,CARLOS SAMPAIO,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,SP,52,https://www.camara.leg.br/internet/deputado/bandep/74262.jpg,
74835,https://dadosabertos.camara.leg.br/api/v2/deputados/74835,CARLOS SANTANA,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,RJ,52,https://www.camara.leg.br/internet/deputado/bandep/74835.jpg,
73934,https://dadosabertos.camara.leg.br/api/v2/deputados/73934,CARLOS SOUZA,PL*,https://dadosabertos.camara.leg.br/api/v2/partidos/36809,AM,52,https://www.camara.leg.br/internet/deputado/bandep/73934.jpg,
74148,https://dadosabertos.camara.leg.br/api/v2/deputados/74148,CARLOS WILLIAN,PSB,https://dadosabertos.camara.leg.br/api/v2/partidos/36846,MG,52,https://www.camara.leg.br/internet/deputado/bandep/74148.jpg,
74489,https://dadosabertos.camara.leg.br/api/v2/deputados/74489,CASARA,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,RO,52,https://www.camara.leg.br/internet/deputado/bandep/74489.jpg,
74799,https://dadosabertos.camara.leg.br/api/v2/deputados/74799,CELCITA PINHEIRO,PFL,https://dadosabertos.camara.leg.br/api/v2/partidos/36790,MT,52,https://www.camara.leg.br/internet/deputado/bandep/74799.jpg,
73441,https://dadosabertos.camara.leg.br/api/v2/deputados/73441,CELSO RUSSOMANNO,PPB,https://dadosabertos.camara.leg.br/api/v2/partidos/36809,SP,52,https://www.camara.leg.br/internet/deputado/bandep/73441.jpg,
74195,https://dadosabertos.camara.leg.br/api/v2/deputados/74195,CÉSAR BANDEIRA,PFL,https://dadosabertos.camara.leg.br/api/v2/partidos/36852,MA,52,https://www.camara.leg.br/internet/deputado/bandep/74195.jpg,
74149,https://dadosabertos.camara.leg.br/api/v2/deputados/74149,CÉSAR MEDEIROS,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,MG,52,https://www.camara.leg.br/internet/deputado/bandep/74149.jpg,
73480,https://dadosabertos.camara.leg.br/api/v2/deputados/73480,CEZAR SCHIRMER,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800,RS,52,https://www.camara.leg.br/internet/deputado/bandep/73480.jpg,
74379,https://dadosabertos.camara.leg.br/api/v2/deputados/74379,CEZAR SILVESTRI,PPS,https://dadosabertos.camara.leg.br/api/v2/partidos/36813,PR,52,https://www.camara.leg.br/internet/deputado/bandep/74379.jpg,
141336,https://dadosabertos.camara.leg.br/api/v2/deputados/141336,CHARLES LUCENA,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36845,PE,52,https://www.camara.leg.br/internet/deputado/bandep/141336.jpg,
74181,https://dadosabertos.camara.leg.br/api/v2/deputados/74181,CHICÃO BRÍGIDO,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800,AC,52,https://www.camara.leg.br/internet/deputado/bandep/74181.jpg,
74171,https://dadosabertos.camara.leg.br/api/v2/deputados/74171,CHICO ALENCAR,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36839,RJ,52,https://www.camara.leg.br/internet/deputado/bandep/74171.jpg,
74000,https://dadosabertos.camara.leg.br/api/v2/deputados/74000,CHICO DA PRINCESA,PL*,https://dadosabertos.camara.leg.br/api/v2/partidos/36814,PR,52,https://www.camara.leg.br/internet/deputado/bandep/74000.jpg,
73595,https://dadosabertos.camara.leg.br/api/v2/deputados/73595,CHICO SARDELLI,PFL,https://dadosabertos.camara.leg.br/api/v2/partidos/36851,SP,52,https://www.camara.leg.br/internet/deputado/bandep/73595.jpg,
74313,https://dadosabertos.camara.leg.br/api/v2/deputados/74313,CIRO NOGUEIRA,PFL,https://dadosabertos.camara.leg.br/api/v2/partidos/36809,PI,52,https://www.camara.leg.br/internet/deputado/bandep/74313.jpg,
74537,https://dadosabertos.camara.leg.br/api/v2/deputados/74537,CLAUDIO CAJADO,PFL,https://dadosabertos.camara.leg.br/api/v2/partidos/36790,BA,52,https://www.camara.leg.br/internet/deputado/bandep/74537.jpg,
141057,https://dadosabertos.camara.leg.br/api/v2/deputados/141057,CLÁUDIO DIAZ,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,RS,52,https://www.camara.leg.br/internet/deputado/bandep/141057.jpg,
74263,https://dadosabertos.camara.leg.br/api/v2/deputados/74263,CLÁUDIO MAGRÃO,PPS,https://dadosabertos.camara.leg.br/api/v2/partidos/36813,SP,52,https://www.camara.leg.br/internet/deputado/bandep/74263.jpg,
