id,uri,nome,siglaPartido,uriPartido,siglaUf,idLegislatura,urlFoto,email
141413,https://dadosabertos.camara.leg.br/api/v2/deputados/141413,DÉCIO LIMA,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,SC,53,https://www.camara.leg.br/internet/deputado/bandep/141413.jpg,
74172,https://dadosabertos.camara.leg.br/api/v2/deputados/74172,DELEY,PSC,https://dadosabertos.camara.leg.br/api/v2/partidos/36833,RJ,53,https://www.camara.leg.br/internet/deputado/bandep/74172.jpg,
74264,https://dadosabertos.camara.leg.br/api/v2/deputados/74264,DEVANIR RIBEIRO,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,SP,53,https://www.camara.leg.br/internet/deputado/bandep/74264.jpg,
73768,https://dadosabertos.camara.leg.br/api/v2/deputados/73768,DILCEU SPERAFICO,PP**,https://dadosabertos.camara.leg.br/api/v2/partidos/36809,PR,53,https://www.camara.leg.br/internet/deputado/bandep/73768.jpg,
74265,https://dadosabertos.camara.leg.br/api/v2/deputados/74265,DIMAS RAMALHO,PPS,https://dadosabertos.camara.leg.br/api/v2/partidos/36813,SP,53,https://www.camara.leg.br/internet/deputado/bandep/74265.jpg,
141415,https://dadosabertos.camara.leg.br/api/v2/deputados/141415,DJALMA BERGER,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36832,SC,53,https://www.camara.leg.br/internet/deputado/bandep/141415.jpg,
74197,https://dadosabertos.camara.leg.br/api/v2/deputados/74197,DOMINGOS DUTRA,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,MA,53,https://www.camara.leg.br/internet/deputado/bandep/74197.jpg,
141371,https://dadosabertos.camara.leg.br/api/v2/deputados/141371,DR. ADILSON SOARES,PR,https://dadosabertos.camara.leg.br/api/v2/partidos/36814,RJ,53,https://www.camara.leg.br/internet/deputado/bandep/141371.jpg,
141414,https://dadosabertos.camara.leg.br/api/v2/deputados/141414,DR. BASEGIO,PDT,https://dadosabertos.camara.leg.br/api/v2/partidos/36786,RS,53,https://www.camara.leg.br/internet/deputado/bandep/141414.jpg,
141540,https://dadosabertos.camara.leg.br/api/v2/deputados/141540,DR. NECHAR,PV,https://dadosabertos.camara.leg.br/api/v2/partidos/36809,SP,53,https://www.camara.leg.br/internet/deputado/bandep/141540.jpg,
147975,https://dadosabertos.camara.leg.br/api/v2/deputados/147975,DR. PAULO CESAR,PTB,https://dadosabertos.camara.leg.br/api/v2/partidos/36814,RJ,53,https://www.camara.leg.br/internet/deputado/bandep/147975.jpg,
73542,https://dadosabertos.camara.leg.br/api/v2/deputados/73542,DR. PINOTTI,PFL,https://dadosabertos.camara.leg.br/api/v2/partidos/36769,SP,53,https://www.camara.leg.br/internet/deputado/bandep/73542.jpg,
74027,https://dadosabertos.camara.leg.br/api/v2/deputados/74027,DR. RIBAMAR ALVES,PSB,https://dadosabertos.camara.leg.br/api/v2/partidos/36832,MA,53,https://www.camara.leg.br/internet/deputado/bandep/74027.jpg,
152610,https://dadosabertos.camara.leg.br/api/v2/deputados/152610,DR. ROBERTO ALVES,PTB,https://dadosabertos.camara.leg.br/api/v2/partidos/36845,SP,53,https://www.camara.leg.br/internet/deputado/bandep/152610.jpg,
73459,https://dadosabertos.camara.leg.br/api/v2/deputados/73459,DR. ROSINHA,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,PR,53,https://www.camara.leg.br/internet/deputado/bandep/73459.jpg,
